latitude,longitude,gravity_anomaly_mGal
0.636633,84.000000,-83.868849
0.636633,85.000000,-78.322202
0.636633,86.000000,-70.556064
0.636633,87.000000,-48.721077
0.636633,88.000000,-44.775176
0.636633,89.000000,-64.657887
0.636633,90.000000,-26.607539
0.636633,91.000000,-33.868243
0.636633,92.000000,-24.854307
0.636633,93.000000,-4.157143
0.636633,94.000000,9.537580
0.636633,95.000000,2.622295
0.636633,96.000000,27.508513
0.636633,97.000000,-26.380984
0.636633,98.000000,2.423194
0.636633,99.000000,38.850133
0.636633,100.000000,51.661614
0.636633,101.000000,10.736829
0.636633,102.000000,29.284598
0.636633,103.000000,20.812765
0.636633,104.000000,20.435757
0.636633,105.000000,37.021772
0.636633,106.000000,28.023346
0.636633,107.000000,47.169173
0.636633,108.000000,44.659008
0.636633,109.000000,51.770701
0.636633,110.000000,43.707266
0.636633,111.000000,61.721777
0.636633,112.000000,60.177919
0.636633,113.000000,34.454338
0.636633,114.000000,23.839670
0.636633,115.000000,75.762690
0.636633,116.000000,67.984462
0.636633,117.000000,57.962290
0.636633,118.000000,40.220182
0.636633,119.000000,93.024537
0.636633,120.000000,120.394453
0.636633,121.000000,178.842517
0.636633,122.000000,200.604304
0.636633,123.000000,99.415791
0.636633,124.000000,240.492521
0.636633,125.000000,146.723001
0.636633,126.000000,-59.681699
0.636633,127.000000,120.721757
0.636633,128.000000,225.552455
0.636633,129.000000,143.208454
0.636633,130.000000,135.441685
0.636633,131.000000,91.937767
0.636633,132.000000,81.528859
0.636633,133.000000,77.304684
0.636633,134.000000,60.216113
0.636633,135.000000,14.550760
0.636633,136.000000,38.895746
0.636633,137.000000,50.791054
0.636633,138.000000,51.894641
0.636633,139.000000,57.958600
0.636633,140.000000,51.148985
0.636633,141.000000,46.901253
0.636633,142.000000,47.406407
0.636633,143.000000,58.704432
0.636633,144.000000,47.671001
0.636633,145.000000,37.179536
0.636633,146.000000,31.460561
0.636633,147.000000,32.183164
0.636633,148.000000,60.330570
0.636633,149.000000,-132.077130
0.636633,150.000000,24.853197
0.636633,151.000000,-3.219486
0.636633,152.000000,5.522232
0.636633,153.000000,14.388053
0.636633,154.000000,22.642634
0.636633,155.000000,24.599690
0.636633,156.000000,52.869070
0.636633,157.000000,15.375972
0.636633,158.000000,30.707527
0.636633,159.000000,15.658901
0.636633,160.000000,21.567932
0.636633,161.000000,18.726077
0.636633,162.000000,27.853329
0.636633,163.000000,24.823948
0.636633,164.000000,17.687038
0.636633,165.000000,21.551149
0.636633,166.000000,18.316496
0.636633,167.000000,14.353592
0.636633,168.000000,29.593244
0.636633,169.000000,18.782073
0.636633,170.000000,10.212821
0.636633,171.000000,37.961137
0.636633,172.000000,-9.113628
0.636633,173.000000,33.109530
0.636633,174.000000,8.750811
0.636633,175.000000,16.354204
0.636633,176.000000,0.800225
0.636633,177.000000,19.566201
0.636633,178.000000,3.739320
0.636633,179.000000,10.656661
0.636633,180.000000,-21.978965
0.000000,-180.000000,16.035912
0.000000,-179.000000,5.294932
0.000000,-178.000000,24.968704
0.000000,-177.000000,-0.331815
0.000000,-176.000000,-3.713411
0.000000,-175.000000,9.223572
0.000000,-174.000000,9.644518
0.000000,-173.000000,9.049085
0.000000,-172.000000,-4.764059
0.000000,-171.000000,3.219601
0.000000,-170.000000,9.496128
0.000000,-169.000000,-1.199763
0.000000,-168.000000,19.731300
0.000000,-167.000000,11.291935
0.000000,-166.000000,2.271567
0.000000,-165.000000,-41.652941
0.000000,-164.000000,30.122279
0.000000,-163.000000,12.573930
0.000000,-162.000000,23.501719
0.000000,-161.000000,14.843115
0.000000,-160.000000,4.808413
0.000000,-159.000000,32.305935
0.000000,-158.000000,23.782732
0.000000,-157.000000,18.595072
0.000000,-156.000000,37.186841
0.000000,-155.000000,23.824369
0.000000,-154.000000,17.201889
0.000000,-153.000000,24.013229
0.000000,-152.000000,12.526997
0.000000,-151.000000,16.480669
0.000000,-150.000000,25.244062
0.000000,-149.000000,12.116223
0.000000,-148.000000,23.908126
0.000000,-147.000000,23.211307
0.000000,-146.000000,24.252492
0.000000,-145.000000,29.439993
0.000000,-144.000000,12.639192
0.000000,-143.000000,17.577035
0.000000,-142.000000,21.449845
0.000000,-141.000000,23.555188
0.000000,-140.000000,18.950970
0.000000,-139.000000,12.726203
0.000000,-138.000000,12.947766
0.000000,-137.000000,6.426759
0.000000,-136.000000,2.159808
0.000000,-135.000000,-8.840773
0.000000,-134.000000,0.984877
0.000000,-133.000000,6.128374
0.000000,-132.000000,7.893910
0.000000,-131.000000,6.075898
0.000000,-130.000000,4.139065
0.000000,-129.000000,1.484640
0.000000,-128.000000,0.124968
0.000000,-127.000000,1.193004
0.000000,-126.000000,-3.090502
0.000000,-125.000000,-12.200980
0.000000,-124.000000,-8.581873
0.000000,-123.000000,-7.548490
0.000000,-122.000000,-7.738397
0.000000,-121.000000,-6.945873
0.000000,-120.000000,-5.723508
0.000000,-119.000000,-11.319090
0.000000,-118.000000,-12.885838
0.000000,-117.000000,-14.190701
0.000000,-116.000000,-11.337801
0.000000,-115.000000,-10.233451
0.000000,-114.000000,-8.361390
0.000000,-113.000000,-1.073385
0.000000,-112.000000,-5.345734
0.000000,-111.000000,-3.769250
0.000000,-110.000000,-6.713425
0.000000,-109.000000,-2.807554
0.000000,-108.000000,-3.711845
0.000000,-107.000000,-0.855627
0.000000,-106.000000,-7.285331
0.000000,-105.000000,-3.069013
0.000000,-104.000000,-5.417158
0.000000,-103.000000,-8.093797
0.000000,-102.000000,-3.800560
0.000000,-101.000000,-3.843951
0.000000,-100.000000,-4.668248
0.000000,-99.000000,-5.092066
0.000000,-98.000000,-1.847173
0.000000,-97.000000,-0.715427
0.000000,-96.000000,3.308832
0.000000,-95.000000,1.695570
0.000000,-94.000000,-4.603269
0.000000,-93.000000,-3.271710
0.000000,-92.000000,-32.141115
0.000000,-91.000000,-75.743229
0.000000,-90.000000,27.829513
0.000000,-89.000000,2.097193
0.000000,-88.000000,7.977170
0.000000,-87.000000,11.210415
0.000000,-86.000000,3.002517
0.000000,-85.000000,-16.954689
0.000000,-84.000000,-18.098593
0.000000,-83.000000,31.586295
0.000000,-82.000000,56.600281
0.000000,-81.000000,-77.949398
0.000000,-80.000000,19.859097
0.000000,-79.000000,76.353864
0.000000,-78.000000,390.733461
0.000000,-77.000000,-21.047457
0.000000,-76.000000,5.389377
0.000000,-75.000000,27.179692
0.000000,-74.000000,40.249035
0.000000,-73.000000,23.198673
0.000000,-72.000000,49.806122
0.000000,-71.000000,42.881929
0.000000,-70.000000,26.726626
0.000000,-69.000000,37.253276
0.000000,-68.000000,32.407348
0.000000,-67.000000,21.628963
0.000000,-66.000000,2.541893
0.000000,-65.000000,-3.169381
0.000000,-64.000000,5.396092
0.000000,-63.000000,11.544480
0.000000,-62.000000,11.495394
0.000000,-61.000000,9.086070
0.000000,-60.000000,2.192279
0.000000,-59.000000,-5.539849
0.000000,-58.000000,-8.647202
0.000000,-57.000000,-26.206797
0.000000,-56.000000,-30.372605
0.000000,-55.000000,-20.861559
0.000000,-54.000000,-14.265046
0.000000,-53.000000,-18.766560
0.000000,-52.000000,-22.891403
0.000000,-51.000000,17.637176
0.000000,-50.000000,-7.793627
0.000000,-49.000000,-22.756751
0.000000,-48.000000,-40.775252
0.000000,-47.000000,-31.706745
0.000000,-46.000000,-13.129771
0.000000,-45.000000,3.818497
0.000000,-44.000000,-57.446212
0.000000,-43.000000,-42.394859
0.000000,-42.000000,-47.291030
0.000000,-41.000000,-31.351507
0.000000,-40.000000,-15.373822
0.000000,-39.000000,-25.217317
0.000000,-38.000000,-30.827023
0.000000,-37.000000,-32.676935
0.000000,-36.000000,-24.441222
0.000000,-35.000000,-23.914253
0.000000,-34.000000,-28.119205
0.000000,-33.000000,-11.109296
0.000000,-32.000000,7.280274
0.000000,-31.000000,7.970594
0.000000,-30.000000,14.502759
0.000000,-29.000000,17.704674
0.000000,-28.000000,11.493331
0.000000,-27.000000,38.895372
0.000000,-26.000000,13.425736
0.000000,-25.000000,26.510798
0.000000,-24.000000,15.394883
0.000000,-23.000000,16.414918
0.000000,-22.000000,7.349211
0.000000,-21.000000,-24.102038
0.000000,-20.000000,97.862253
0.000000,-19.000000,36.332439
0.000000,-18.000000,-76.549119
0.000000,-17.000000,-46.255723
0.000000,-16.000000,55.941396
0.000000,-15.000000,35.526502
0.000000,-14.000000,32.224502
0.000000,-13.000000,19.031254
0.000000,-12.000000,18.186578
0.000000,-11.000000,5.238059
0.000000,-10.000000,-23.268334
0.000000,-9.000000,27.263064
0.000000,-8.000000,-7.142984
0.000000,-7.000000,11.557411
0.000000,-6.000000,21.130533
0.000000,-5.000000,16.302640
0.000000,-4.000000,5.258390
0.000000,-3.000000,9.665201
0.000000,-2.000000,4.422663
0.000000,-1.000000,10.602280
0.000000,0.000000,8.165198
0.000000,1.000000,7.838117
0.000000,2.000000,8.482469
0.000000,3.000000,21.053060
0.000000,4.000000,14.486629
0.000000,5.000000,19.340874
0.000000,6.000000,15.663536
0.000000,7.000000,5.221392
0.000000,8.000000,4.358756
0.000000,9.000000,-1.656210
0.000000,10.000000,-28.530048
0.000000,11.000000,18.690385
0.000000,12.000000,11.040947
0.000000,13.000000,15.206181
0.000000,14.000000,15.090866
0.000000,15.000000,-37.374115
0.000000,16.000000,-5.403157
0.000000,17.000000,-59.644626
0.000000,18.000000,-14.898267
0.000000,19.000000,-52.742541
0.000000,20.000000,-42.823479
0.000000,21.000000,-38.659142
0.000000,22.000000,-25.602850
0.000000,23.000000,-38.909921
0.000000,24.000000,-57.544934
0.000000,25.000000,-37.412434
0.000000,26.000000,-28.476722
0.000000,27.000000,-10.650598
0.000000,28.000000,10.032791
0.000000,29.000000,40.892861
0.000000,30.000000,-14.816344
0.000000,31.000000,-12.617307
0.000000,32.000000,24.669214
0.000000,33.000000,-5.203111
0.000000,34.000000,-13.405789
0.000000,35.000000,-23.497627
0.000000,36.000000,-6.505541
0.000000,37.000000,53.661231
0.000000,38.000000,-20.760930
0.000000,39.000000,-7.391756
0.000000,40.000000,-23.997108
0.000000,41.000000,-26.448056
0.000000,42.000000,-27.773355
0.000000,43.000000,20.230408
0.000000,44.000000,-68.005919
0.000000,45.000000,-58.730303
0.000000,46.000000,-34.423008
0.000000,47.000000,-52.238620
0.000000,48.000000,-41.933466
0.000000,49.000000,-55.680881
0.000000,50.000000,-22.872833
0.000000,51.000000,-24.796581
0.000000,52.000000,-17.349304
0.000000,53.000000,-27.216007
0.000000,54.000000,-22.383074
0.000000,55.000000,-13.144461
0.000000,56.000000,-7.297957
0.000000,57.000000,-29.512866
0.000000,58.000000,-28.144017
0.000000,59.000000,-22.578702
0.000000,60.000000,-25.969803
0.000000,61.000000,-43.983252
0.000000,62.000000,-44.042513
0.000000,63.000000,-52.364007
0.000000,64.000000,-40.281055
0.000000,65.000000,-30.361151
0.000000,66.000000,-22.924746
0.000000,67.000000,-28.637278
0.000000,68.000000,-58.603483
0.000000,69.000000,-60.607326
0.000000,70.000000,-66.134040
0.000000,71.000000,-45.956120
0.000000,72.000000,-88.491983
0.000000,73.000000,-52.972644
0.000000,74.000000,-59.503953
0.000000,75.000000,-104.945923
0.000000,76.000000,-68.099898
0.000000,77.000000,-83.133889
0.000000,78.000000,-79.144387
0.000000,79.000000,-77.297862
0.000000,80.000000,-86.218462
0.000000,81.000000,-89.135325
0.000000,82.000000,-77.313728
0.000000,83.000000,-30.731316
0.000000,84.000000,-70.828993
0.000000,85.000000,-49.722570
0.000000,86.000000,-54.593851
0.000000,87.000000,-45.211164
0.000000,88.000000,-44.798863
0.000000,89.000000,-64.360682
0.000000,90.000000,-46.846016
0.000000,91.000000,-27.778810
0.000000,92.000000,-34.216851
0.000000,93.000000,-14.703771
0.000000,94.000000,14.390265
0.000000,95.000000,4.653892
0.000000,96.000000,17.171703
0.000000,97.000000,-82.357073
0.000000,98.000000,37.371409
0.000000,99.000000,52.015384
0.000000,100.000000,62.043851
0.000000,101.000000,37.288774
0.000000,102.000000,18.874368
0.000000,103.000000,54.757137
0.000000,104.000000,37.488326
0.000000,105.000000,55.394589
0.000000,106.000000,30.302994
0.000000,107.000000,47.363500
0.000000,108.000000,44.478370
0.000000,109.000000,65.999715
0.000000,110.000000,58.094075
0.000000,111.000000,43.464396
0.000000,112.000000,38.236721
0.000000,113.000000,34.437415
0.000000,114.000000,93.783639
0.000000,115.000000,73.070672
0.000000,116.000000,45.447028
0.000000,117.000000,51.645037
0.000000,118.000000,4.471710
0.000000,119.000000,-3.286908
0.000000,120.000000,104.853988
0.000000,121.000000,4.581317
0.000000,122.000000,38.025927
0.000000,123.000000,-118.092490
0.000000,124.000000,-82.784337
0.000000,125.000000,-36.700837
0.000000,126.000000,-157.373102
0.000000,127.000000,227.468909
0.000000,128.000000,108.075307
0.000000,129.000000,115.132364
0.000000,130.000000,135.285661
0.000000,131.000000,98.528527
0.000000,132.000000,-37.787561
0.000000,133.000000,-21.020908
0.000000,134.000000,65.486025
0.000000,135.000000,109.033418
0.000000,136.000000,-51.792255
0.000000,137.000000,11.692743
0.000000,138.000000,45.223276
0.000000,139.000000,64.301765
0.000000,140.000000,55.913780
0.000000,141.000000,53.675568
0.000000,142.000000,55.210059
0.000000,143.000000,50.846047
0.000000,144.000000,43.903075
0.000000,145.000000,38.159409
0.000000,146.000000,28.681670
0.000000,147.000000,-1.856308
0.000000,148.000000,23.452095
0.000000,149.000000,-48.223015
0.000000,150.000000,2.775123
0.000000,151.000000,53.716627
0.000000,152.000000,21.025113
0.000000,153.000000,13.333137
0.000000,154.000000,28.959395
0.000000,155.000000,33.388736
0.000000,156.000000,50.819744
0.000000,157.000000,37.190839
0.000000,158.000000,31.158180
0.000000,159.000000,21.840347
0.000000,160.000000,22.896000
0.000000,161.000000,17.884490
0.000000,162.000000,3.170274
0.000000,163.000000,14.114469
0.000000,164.000000,20.421654
0.000000,165.000000,12.249245
0.000000,166.000000,14.146560
0.000000,167.000000,16.265078
0.000000,168.000000,22.799308
0.000000,169.000000,15.346551
0.000000,170.000000,-5.547102
0.000000,171.000000,4.899523
0.000000,172.000000,-6.756008
0.000000,173.000000,-23.873335
0.000000,174.000000,-35.891725
0.000000,175.000000,5.973288
0.000000,176.000000,9.892682
0.000000,177.000000,3.134639
0.000000,178.000000,14.036473
0.000000,179.000000,13.315975
0.000000,180.000000,16.035912
-0.636633,-180.000000,-0.202442
-0.636633,-179.000000,1.347121
-0.636633,-178.000000,37.427050
-0.636633,-177.000000,-7.391939
-0.636633,-176.000000,-2.522119
-0.636633,-175.000000,-4.883871
-0.636633,-174.000000,7.934818
-0.636633,-173.000000,10.001438
-0.636633,-172.000000,-3.321982
-0.636633,-171.000000,121.394334
-0.636633,-170.000000,-1.598509
-0.636633,-169.000000,-25.382851
-0.636633,-168.000000,9.468003
-0.636633,-167.000000,39.977918
-0.636633,-166.000000,15.250366
-0.636633,-165.000000,7.867078
-0.636633,-164.000000,14.141448
-0.636633,-163.000000,8.858599
-0.636633,-162.000000,13.791380
-0.636633,-161.000000,20.970917
-0.636633,-160.000000,15.625649
-0.636633,-159.000000,18.041757
-0.636633,-158.000000,23.806359
-0.636633,-157.000000,20.099960
-0.636633,-156.000000,49.400233
-0.636633,-155.000000,14.032883
-0.636633,-154.000000,21.439461
-0.636633,-153.000000,16.760931
-0.636633,-152.000000,15.507629
-0.636633,-151.000000,26.493644
-0.636633,-150.000000,25.670221
-0.636633,-149.000000,23.198502
-0.636633,-148.000000,23.643182
-0.636633,-147.000000,25.892030
-0.636633,-146.000000,33.550356
-0.636633,-145.000000,13.316611
-0.636633,-144.000000,42.308104
-0.636633,-143.000000,18.248683
-0.636633,-142.000000,7.677119
-0.636633,-141.000000,9.090778
-0.636633,-140.000000,17.646113
-0.636633,-139.000000,12.513341
-0.636633,-138.000000,10.162691
-0.636633,-137.000000,9.911039
-0.636633,-136.000000,0.910239
-0.636633,-135.000000,6.956359
-0.636633,-134.000000,10.730822
-0.636633,-133.000000,8.527752
-0.636633,-132.000000,5.367263
-0.636633,-131.000000,9.047950
-0.636633,-130.000000,5.946624
-0.636633,-129.000000,-1.606251
-0.636633,-128.000000,0.702846
-0.636633,-127.000000,-1.138103
-0.636633,-126.000000,-5.305420
-0.636633,-125.000000,2.709712
-0.636633,-124.000000,-2.297054
-0.636633,-123.000000,-7.003781
-0.636633,-122.000000,-6.443013
-0.636633,-121.000000,-12.498104
-0.636633,-120.000000,-9.846143
-0.636633,-119.000000,-7.637246
-0.636633,-118.000000,-8.826356
-0.636633,-117.000000,-11.567826
-0.636633,-116.000000,-12.190600
-0.636633,-115.000000,-10.735624
-0.636633,-114.000000,-6.921571
-0.636633,-113.000000,-4.101588
-0.636633,-112.000000,-8.076146
-0.636633,-111.000000,-3.921485
-0.636633,-110.000000,-3.477188
-0.636633,-109.000000,-1.529940
-0.636633,-108.000000,-3.514298
-0.636633,-107.000000,-3.766614
-0.636633,-106.000000,-9.638516
-0.636633,-105.000000,-6.218875
-0.636633,-104.000000,-6.527271
-0.636633,-103.000000,-3.514036
-0.636633,-102.000000,-4.723261
-0.636633,-101.000000,-3.892152
-0.636633,-100.000000,-6.127829
-0.636633,-99.000000,-0.909451
-0.636633,-98.000000,-0.836690
-0.636633,-97.000000,-2.078361
-0.636633,-96.000000,0.442357
-0.636633,-95.000000,-7.611905
-0.636633,-94.000000,-5.657732
-0.636633,-93.000000,-3.518440
-0.636633,-92.000000,-35.178514
-0.636633,-91.000000,45.752443
-0.636633,-90.000000,16.303073
-0.636633,-89.000000,9.888983
-0.636633,-88.000000,7.516509
-0.636633,-87.000000,8.448701
-0.636633,-86.000000,0.147169
-0.636633,-85.000000,3.066842
-0.636633,-84.000000,0.168780
-0.636633,-83.000000,15.280364
-0.636633,-82.000000,34.931503
-0.636633,-81.000000,-28.674623
-0.636633,-80.000000,46.760335
-0.636633,-79.000000,170.121943
-0.636633,-78.000000,287.663926
-0.636633,-77.000000,-13.560020
-0.636633,-76.000000,30.607621
-0.636633,-75.000000,25.291213
-0.636633,-74.000000,50.939986
-0.636633,-73.000000,42.190370
-0.636633,-72.000000,43.900662
-0.636633,-71.000000,49.396802
-0.636633,-70.000000,35.509292
-0.636633,-69.000000,31.030355
-0.636633,-68.000000,24.769294
-0.636633,-67.000000,24.284726
-0.636633,-66.000000,17.777968
-0.636633,-65.000000,10.860307
-0.636633,-64.000000,13.218676
-0.636633,-63.000000,11.251914
-0.636633,-62.000000,5.585558
-0.636633,-61.000000,10.427524
-0.636633,-60.000000,14.470967
-0.636633,-59.000000,-11.400928
-0.636633,-58.000000,-26.951491
-0.636633,-57.000000,-19.474849
-0.636633,-56.000000,-37.873916
-0.636633,-55.000000,-19.902957
-0.636633,-54.000000,-16.335863
-0.636633,-53.000000,6.170400
-0.636633,-52.000000,-6.090993
-0.636633,-51.000000,12.971630
-0.636633,-50.000000,-33.926654
-0.636633,-49.000000,-24.101743
-0.636633,-48.000000,-16.136392
-0.636633,-47.000000,-18.733765
-0.636633,-46.000000,-4.894927
-0.636633,-45.000000,19.509779
-0.636633,-44.000000,11.671451
-0.636633,-43.000000,-31.829447
-0.636633,-42.000000,4.169906
-0.636633,-41.000000,-22.605783
-0.636633,-40.000000,-10.224039
-0.636633,-39.000000,-15.261561
-0.636633,-38.000000,-20.147348
-0.636633,-37.000000,-10.523622
-0.636633,-36.000000,-0.716009
-0.636633,-35.000000,5.491511
-0.636633,-34.000000,8.176681
-0.636633,-33.000000,-4.087036
-0.636633,-32.000000,-9.457269
-0.636633,-31.000000,7.313810
-0.636633,-30.000000,21.477376
-0.636633,-29.000000,15.305585
-0.636633,-28.000000,24.945704
-0.636633,-27.000000,24.773816
-0.636633,-26.000000,45.976967
-0.636633,-25.000000,54.089349
-0.636633,-24.000000,17.643254
-0.636633,-23.000000,54.661696
-0.636633,-22.000000,61.595557
-0.636633,-21.000000,-50.637421
-0.636633,-20.000000,-31.373702
-0.636633,-19.000000,17.984311
-0.636633,-18.000000,37.154131
-0.636633,-17.000000,38.815144
-0.636633,-16.000000,16.028488
-0.636633,-15.000000,23.844489
-0.636633,-14.000000,18.257223
-0.636633,-13.000000,5.661724
-0.636633,-12.000000,-0.475896
-0.636633,-11.000000,26.932924
-0.636633,-10.000000,27.359737
-0.636633,-9.000000,19.233991
-0.636633,-8.000000,8.676376
-0.636633,-7.000000,13.912346
-0.636633,-6.000000,12.425895
-0.636633,-5.000000,8.287461
-0.636633,-4.000000,1.259008
-0.636633,-3.000000,21.218709
-0.636633,-2.000000,11.096747
-0.636633,-1.000000,4.061772
-0.636633,0.000000,7.393210
-0.636633,1.000000,12.181813
-0.636633,2.000000,23.825279
-0.636633,3.000000,19.415326
-0.636633,4.000000,13.955622
-0.636633,5.000000,9.110483
-0.636633,6.000000,17.918789
-0.636633,7.000000,16.805605
-0.636633,8.000000,26.256994
-0.636633,9.000000,20.334889
-0.636633,10.000000,15.097824
-0.636633,11.000000,9.495891
-0.636633,12.000000,-2.937427
-0.636633,13.000000,17.137845
-0.636633,14.000000,7.398168
-0.636633,15.000000,-13.356016
-0.636633,16.000000,-22.460902
-0.636633,17.000000,-14.098627
-0.636633,18.000000,-47.589143
-0.636633,19.000000,-45.968013
-0.636633,20.000000,-51.063353
-0.636633,21.000000,-48.832802
-0.636633,22.000000,-44.289560
-0.636633,23.000000,-44.858356
-0.636633,24.000000,-51.771075
-0.636633,25.000000,-21.443370
-0.636633,26.000000,-15.044964
-0.636633,27.000000,6.164254
-0.636633,28.000000,-7.619641
-0.636633,29.000000,96.019526
-0.636633,30.000000,26.858912
-0.636633,31.000000,-14.890054
-0.636633,32.000000,-7.889349
-0.636633,33.000000,-22.752487
-0.636633,34.000000,-42.233007
-0.636633,35.000000,56.803602
-0.636633,36.000000,104.156942
-0.636633,37.000000,29.040339
-0.636633,38.000000,7.063943
-0.636633,39.000000,5.638233
-0.636633,40.000000,-22.206892
-0.636633,41.000000,-29.133139
-0.636633,42.000000,-7.576722
-0.636633,43.000000,-54.648743
-0.636633,44.000000,-56.654578
-0.636633,45.000000,-37.177657
-0.636633,46.000000,-22.274396
-0.636633,47.000000,-43.723808
-0.636633,48.000000,-53.291573
-0.636633,49.000000,-35.175409
-0.636633,50.000000,-25.889622
-0.636633,51.000000,-31.112855
-0.636633,52.000000,-24.918730
-0.636633,53.000000,-30.874728
-0.636633,54.000000,-17.209246
-0.636633,55.000000,-22.052918
-0.636633,56.000000,-33.474931
-0.636633,57.000000,-27.540693
-0.636633,58.000000,-23.254691
-0.636633,59.000000,-20.039371
-0.636633,60.000000,-38.187285
-0.636633,61.000000,-36.695058
-0.636633,62.000000,-50.021296
-0.636633,63.000000,-38.104733
-0.636633,64.000000,-41.156172
-0.636633,65.000000,-82.315373
-0.636633,66.000000,-27.131040
-0.636633,67.000000,-40.317120
-0.636633,68.000000,-63.488720
-0.636633,69.000000,-72.156764
-0.636633,70.000000,-67.018710
-0.636633,71.000000,-69.611356
-0.636633,72.000000,-81.474147
-0.636633,73.000000,-26.716577
-0.636633,74.000000,-35.115779
-0.636633,75.000000,-101.520647
-0.636633,76.000000,-58.902323
-0.636633,77.000000,-65.348309
-0.636633,78.000000,-65.998610
-0.636633,79.000000,-75.751117
-0.636633,80.000000,-81.212088
-0.636633,81.000000,-84.410510
-0.636633,82.000000,-77.402162
-0.636633,83.000000,-80.752382
-0.636633,84.000000,-70.874982
-0.636633,85.000000,-64.194519
-0.636633,86.000000,-64.481427
-0.636633,87.000000,-49.717459
-0.636633,88.000000,-45.820664
-0.636633,89.000000,-41.330343
-0.636633,90.000000,-7.306727
-0.636633,91.000000,-29.822992
-0.636633,92.000000,-29.284905
-0.636633,93.000000,-10.317467
-0.636633,94.000000,15.586049
-0.636633,95.000000,17.520479
-0.636633,96.000000,21.806273
-0.636633,97.000000,-32.030334
-0.636633,98.000000,-14.989653
-0.636633,99.000000,-16.488363
-0.636633,100.000000,-15.069930
-0.636633,101.000000,55.629156
-0.636633,102.000000,25.931119
-0.636633,103.000000,28.400716
-0.636633,104.000000,33.591903
-0.636633,105.000000,45.435966
-0.636633,106.000000,38.084114
-0.636633,107.000000,39.095238
-0.636633,108.000000,41.962005
-0.636633,109.000000,44.864062
-0.636633,110.000000,59.068267
-0.636633,111.000000,44.529427
-0.636633,112.000000,67.252070
-0.636633,113.000000,91.688875
-0.636633,114.000000,59.674325
-0.636633,115.000000,19.164800
-0.636633,116.000000,74.917137
-0.636633,117.000000,46.816176
-0.636633,118.000000,73.198975
-0.636633,119.000000,15.289014
-0.636633,120.000000,153.382198
-0.636633,121.000000,120.218387
-0.636633,122.000000,44.924448
-0.636633,123.000000,95.933048
-0.636633,124.000000,-167.938871
-0.636633,125.000000,-259.704379
-0.636633,126.000000,-207.777318
-0.636633,127.000000,109.524825
-0.636633,128.000000,161.899839
-0.636633,129.000000,31.916995
-0.636633,130.000000,97.358318
-0.636633,131.000000,59.762334
-0.636633,132.000000,140.075153
-0.636633,133.000000,378.100788
-0.636633,134.000000,50.092465
-0.636633,135.000000,87.619922
-0.636633,136.000000,70.755536
-0.636633,137.000000,-23.791015
-0.636633,138.000000,-34.541792
-0.636633,139.000000,20.702822
-0.636633,140.000000,53.291424
-0.636633,141.000000,50.664017
-0.636633,142.000000,43.057467
-0.636633,143.000000,55.281735
-0.636633,144.000000,35.469582
-0.636633,145.000000,-16.806224
-0.636633,146.000000,56.331425
-0.636633,147.000000,85.546612
-0.636633,148.000000,41.820857
-0.636633,149.000000,-36.292729
-0.636633,150.000000,-7.696545
-0.636633,151.000000,24.221097
-0.636633,152.000000,82.861485
-0.636633,153.000000,11.482937
-0.636633,154.000000,50.320875
-0.636633,155.000000,28.756189
-0.636633,156.000000,42.734939
-0.636633,157.000000,37.038387
-0.636633,158.000000,30.133096
-0.636633,159.000000,26.490392
-0.636633,160.000000,11.771363
-0.636633,161.000000,27.785616
-0.636633,162.000000,4.164717
-0.636633,163.000000,11.918639
-0.636633,164.000000,8.740674
-0.636633,165.000000,15.166961
-0.636633,166.000000,3.963617
-0.636633,167.000000,86.390360
-0.636633,168.000000,16.491218
-0.636633,169.000000,23.828288
-0.636633,170.000000,11.976353
-0.636633,171.000000,11.929612
-0.636633,172.000000,7.993402
-0.636633,173.000000,-22.584533
-0.636633,174.000000,32.518040
-0.636633,175.000000,-24.996662
-0.636633,176.000000,-12.413691
-0.636633,177.000000,1.675187
-0.636633,178.000000,124.283753
-0.636633,179.000000,2.125395
-0.636633,180.000000,-0.202442
-1.273344,-180.000000,6.967926
-1.273344,-179.000000,0.245618
-1.273344,-178.000000,17.973506
-1.273344,-177.000000,0.823189
-1.273344,-176.000000,29.589212
-1.273344,-175.000000,-18.802959
-1.273344,-174.000000,5.356420
-1.273344,-173.000000,8.310735
-1.273344,-172.000000,5.793877
-1.273344,-171.000000,0.042920
-1.273344,-170.000000,18.281257
-1.273344,-169.000000,2.131107
-1.273344,-168.000000,36.535401
-1.273344,-167.000000,19.322718
-1.273344,-166.000000,4.034945
-1.273344,-165.000000,5.279057
-1.273344,-164.000000,8.586136
-1.273344,-163.000000,6.020106
-1.273344,-162.000000,4.435738
-1.273344,-161.000000,12.104624
-1.273344,-160.000000,14.643965
-1.273344,-159.000000,7.745369
-1.273344,-158.000000,16.737306
-1.273344,-157.000000,35.659570
-1.273344,-156.000000,37.924115
-1.273344,-155.000000,14.775360
-1.273344,-154.000000,28.217061
-1.273344,-153.000000,21.088581
-1.273344,-152.000000,25.241828
-1.273344,-151.000000,11.178366
-1.273344,-150.000000,17.351236
-1.273344,-149.000000,19.722975
-1.273344,-148.000000,21.284597
-1.273344,-147.000000,34.689454
-1.273344,-146.000000,26.057166
-1.273344,-145.000000,24.000047
-1.273344,-144.000000,23.786291
